product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
lianhua qingwen 24 kapsul,herbal, lianhua qingwen kapsul merupakan produk herbal  produk ini digunakan untuk membantu meredakan panas dalam yang disertai tenggorokan kering dan membantu meredakan batuk  , membantu meredakan panas dalam yang disertai tenggorokan kering dan membantu meredakan batuk  , sehari 3 kali 4 kapsul , dikonsumsi setelah makan  
tolak angin cair plus madu 15 ml 5 sachet,herbal, tolak angin cair plus madu merupakan obat herbal terstandar yang mengandung kombinasi berbagai herbal alami yang dapat digunakan untuk membantu memelihara atau menjaga daya tahan tubuh dan meringankan gejala masuk angin  , herbal untuk membantu meringankan gejala masuk angin  seperti  pusing  meriang  kembung  sakit perut  tengorokan kering  mual dan muntah  serta membantu memelihara atau menjaga daya tahan tubuh  tolak angin cair juga dapat diminum saat perjalanan jauh  kecapaian dan kurang tidur  ," untuk membantu menjaga daya tahan tubuh  minum 1 sachet  2 kali per hari  selama 7 hari atau lebih   
jika masuk angin sakit perut dan diare  minum 3 4 sachet per hari   
sebelum melakukan perjalanan minum 1 sachet  atau 1 3 sachet pada waktu mabuk perjalanan   
saat kecapaian dan kurang tidur  minum 1 sachet  "," kocok dahulu sebelum diminum   
sesudah makan  obat dapat langsung diminum atau dapat dicampur dengan air  "
tolak angin anak cair plus madu 10 ml 5 sachet,herbal, tolak angin anak cair plus madu merupakan obat herbal yang mengandung kombinasi berbagai herbal alami yang dapat digunakan untuk membantu meredakan masuk angin dan gejala gejalanya seperti sumeng  meriang   pusing  perut mual  kembung  mules  , herbal untuk membantu meredakan masuk angin dan gejala gejalanya seperti sumeng  meriang   pusing  perut mual  kembung  mules  ," untuk anak usia 1 tahun langsung diminum 1 2 sachet atau dicampur dengan 1 2 gelas air hangat   
untuk anak usia 2 6 tahun   langsung diminum 1 sachet atau dicampur dengan 1 2 gelas air hangat  minum 3 sachet sehari sesudah makan sampai kondisi membaik   
guna menjaga kondisi tubuh  1 sachet per hari "," kocok dahulu sebelum diminum   
sesudah makan  obat dapat langsung diminum atau dapat dicampur dengan air  "
curcuma force 12 tablet,herbal, curcuma force merupakan suplemen yang mengandung ekstrak temulawak yang berfungsi untuk membantu memelihara kesehatan fungsi hati dan membantu memperbaiki nafsu makan  , membantu memelihara kesehatan fungsi hati dan membantu memperbaiki nafsu makan  , 3 x sehari  1 2 tablet salut selaput , diminum sesudah makan 
vitan 250 mg 20 tablet,herbal, vitan 250 mg mengandung ekstrak tribulus terrestris l 250 mg  vitan digunakan untuk membantu memelihara stamina , membantu memelihara stamina , 2 3 tablet per hari , sebaiknya dikonsumsi setelah makan 
herbapoten 10 tablet,herbal, herbapoten tablet terbuat dari bahan alami tongkat ali atau pasak bumi murni yang di produksi dengan teknologi modern advance fractionation technology menghasilkan fraksi yang paling sesuai dari tongkat ali atau pasak bumi untuk stamina dan vitalitas pria  , meningkatkan stamina dan vitalitas pria  meningkatkan libido  membangkitkan naluri dan hasrat seksual   meningkatkan kepuasan seksual  mood   performa seksual   membuat tubuh lebih fit untuk pria  , setiap hari 1 kali 1 kaplet selama 14 hari  , sesudah makan 
vipalbumin 30 kapsul,herbal, vipalbumin 30 kapsul suplemen makanan yang terbentuk dari ekstrak ophiocephalus striatus  ikan gabus   yang digunakan untuk membantu memelihara kesehatan , membantu memelihara kesehatan , 2   4 kapsul  diminum 3 kali per hari , sesudah makan 
dorner 20 mcg 10 tablet,hipertensi, dorner merupakan obat yang digunakan untuk mengurangi rasa nyeri  tukak  dan rasa dingin yang disebabkan oleh oklusi arteri kronis dan hipertensi paru primer  dorner mengandung zat aktif beraprost yaitu obat vasodilator yang dapat menurunkan curah jantung  mengurangi beban ventrikel kanan  memperbaiki toleransi olah raga dan memperpanjang harapan hidup  selain sebagai vasodilator  juga sebagai pleiotropik  menghambat agregasi platelet  mencegah cedera sel endotel  dan memperbaiki cedera sel endotel  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  memperbaiki luka  nyeri  dan keadaan rasa dingin berkaitan dengan penyumbatan arteri kronis  hipertensi paru paru primer  ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
3 kali sehari 1 tablet ", diberikan sesudah makan  
candesartan dexa 16 mg 3 strip  10 tablet strip    obat rutin,hipertensi, candesartan tablet adalah obat antihipertensi golongan penghambat reseptor angiotensin   angiotensin reseptor blocker  arb  yang bermanfaat untuk menurunkan tekanan darah  obat ini bekerja dengan cara menghambat pengikatan angiotensin ii ke reseptor at1 pada jaringan tubuh  hal ini mengakibatkan pelebaran pembuluh darah sehingga aliran darah menjadi lancar dan tekanan darah akan menurun  selain itu  obat ini juga berfungsi dalam pengobatan pada pasien dengan gagal jantung dan gangguan fungsi sistolik ventrikel kiri ketika obat penghambat ace tidak ditoleransi  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
  hipertensi 
  pengobatan pada pasien dengan gagal jantung dan gangguan fungsi sistolik ventrikel kiri ketika obat penghambat ace tidak ditoleransi  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  pasien hipertensi   dosis awal 4 mg per hari dan dapat ditingkatkan hingga 16 mg  satu kali sehari  
  pasien gagal jantung   4 mg per hari  ", dikonsumsi sebelum atau sesudah makan  
candesartan dexa 8 mg 3 strip  10 tablet strip    obat rutin,hipertensi, candesartan tablet adalah obat antihipertensi golongan penghambat reseptor angiotensin   angiotensin reseptor blocker  arb  yang bermanfaat untuk menurunkan tekanan darah  obat ini bekerja dengan cara menghambat pengikatan angiotensin ii ke reseptor at1 pada jaringan tubuh  hal ini mengakibatkan pelebaran pembuluh darah sehingga aliran darah menjadi lancar dan tekanan darah akan menurun  selain itu  obat ini juga berfungsi dalam pengobatan pada pasien dengan gagal jantung dan gangguan fungsi sistolik ventrikel kiri ketika obat penghambat ace tidak ditoleransi  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
  hipertensi 
  pengobatan pada pasien dengan gagal jantung dan gangguan fungsi sistolik ventrikel kiri ketika obat penghambat ace tidak ditoleransi  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  pasien hipertensi   dosis awal 4 mg per hari dan dapat ditingkatkan hingga 16 mg  satu kali sehari  
  pasien gagal jantung   4 mg per hari  ", dikonsumsi sebelum atau sesudah makan  
hydrochlorothiazide  hct  25 mg 10 tablet,hipertensi, hydrochlorothiazide  hct  25 mg 10 tablet digunakan sebagai obat anti hipertensi yang bekerja dengan cara mengurangi kemampuan ginjal untuk menyerap terlalu banyak natrium yang bisa menyebabkan retensi cairan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
digunakan sebagai obat anti hipertensi yang bekerja dengan cara mengurangi kemampuan ginjal untuk menyerap terlalu banyak natrium yang bisa menyebabkan retensi cairan "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa untuk edema   25 mg   100 mg 1 2 kali sehari
dewasa untuk hipertensi   25 mg 1 kali sehari
dewasa untuk nefrokalsinosis   25 mg 1 kali sehari
dewasa untuk osteoporosis   25 mg 1 kali sehari
dewasa untuk diabetes insipidus   50 mg 1 kali sehari ", sesudah makan 
bisoprolol dexa 5 mg 3 strip  10 tablet strip    obat rutin,hipertensi, bisoprolol 5 mg tablet adalah obat anti hipertensi golongan beta blocker kardioselektif  bisoprolol merupakan golongan obat beta blocker yang bekerja dengan cara menghambat kerja sistem saraf simpatis pada jantung dengan menghambat reseptor beta adrenergik jantung  obat penghambat beta adrenergik seperti bisoprolol menurunkan kecepatan denyut jantung dan bermanfaat dalam terapi irama jantung yang cepat secara tidak normal  bisoprolol juga menurunkan kekuatan kontraksi dari jantung dan menurunkan tekanan darah  dengan menurunkan kecepatan denyut jantung dan kekuatan kontraksi otot  obat penghambat beta adrenergik akan menurunkan kebutuhan jantung terhadap oksigen  dengan demikian  maka obat ini digunakan untuk mengobati hipertensi sebagai monoterapi atau dikombinasikan dengan antihipertensi lain dan pengobatan angina serta gagal jantung kronik  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
hipertensi dan angina pektoris  gagal jantung kronik stabil sedang sampai berat dengan penurunan fungsi ventrikular sistolik sebagai tambahan terhadap ace inhibitor  atau diuretik  atau glikosida jantung  "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
  hipertensi dan angina  5 mg   10 mg per hari  
  gagal jantung kronik stabil  1 25 mg per hari pada minggu pertama  dosis dapat ditingkatkan secara bertahap  
  pada penderita bronkospastik  gangguan hati  hepatitis atau sirosis  dan gangguan ginjal  bersihan kreatinin kurang dari 40 ml menit   dosis awal 2 5 mg sekali sehari  ", sesudah makan  
catapres 150 mcg 10 tablet,hipertensi, catapres merupakan obat yang digunakan untuk menurunkan tekanan darah pada penderita hipertensi dan membantu mencegah komplikasi serangan jantung  stroke  dan gagal ginjal  catapres mengandung zat aktif klonidin yaitu obat golongan agonis alfa pusat  obat ini bekerja pada otak  kerja sentral  dengan mempengaruhi saraf yang mengatur otot jantung dan pembuluh darah supaya dapat melemaskan pembuluh darah dan mengurangi denyut jantung dan tekanan darah menjadi turun  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
hipertensi "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
75 150mcg per hari ", sesudah makan 
normetec 5 mg 20 mg 10 tablet,hipertensi, normetec mengandung zat aktif amlodipine besylate dan olmesartan medoxomil obat ini digunakan untuk menangani hipertensi esensial pada pasien yang tidak terkontrol dengan baik dengan monoterapi olmesartan atau amlodipine  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
hipertensi esensial pada pasien yang tidak dapat dikendalikan dengan monoterapi olmesartan medoxomil atau amlodipin  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 tablet perhari ", di berikan dengan atau tanpa makanan 
spironolactone 25 mg 10 tablet,hipertensi, spironolactone merupakan steroid dengan struktur yg mirip aldosterone  bekerja pada bagian distal dari tubulus ginjal dimana akan terjadi peningkatan ekskresi natrium dan air serta pengurangan ekskresi kalium sehingga berefek sebagai diuretik dan antihipertensi  obat ini digunakan untuk hipertensi esensial  edema akibat payah jantung kongestif  edema akibat sirosis hati dengan atau tanpa asites  edema akibat sindroma nefrotik  diagnosa dan pengobatan hiperaldosteronisme primer  pencegahan hipokalemia pada penderita yg mendapat digitalis apabila tindakan lain tidak berhasil  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
pengobatan tekanan darah tinggi dan penyakit jantung "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
hipertensi esensial   dosis awal   25 mg hari  kemudian dinaikan menjadi 100 mg hari dalam dosis tunggal atau terbagi dua   ", sesudah makan  pada waktu yang sama setiap harinya  lebih baik diminum sebelum jam 18 00 untuk menghindari banyak urinasi pada malam hari  
amlodipine 10 mg 10 tablet,hipertensi, amlodipine 10 mg merupakan obat antihipertensi calcium channel blockers  ccb   obat ini digunakan sebagai pengobatan lini pertama hipertensi dan dapat digunakan sebagai agen tunggal untuk mengontrol tekanan darah pada sebagian besar pasien  pasien yang tidak cukup terkontrol dengan obat antihipertensi tunggal  selain amlodipin  dapat memperoleh manfaat dari penambahan amlodipin  yang telah digunakan dalam kombinasi dengan diuretik thiazide  blocker  adrenoceptor blocking agent  atau ace inhibitor  pengobatan lini pertama iskemia miokard baik karena obstruksi tetap  angina stabil  dan atau vasospasme vasokonstriksi  angina prinzmetal atau varian  atau pembuluh darah koroner  dapat digunakan jika presentasi klinis menunjukkan kemungkinan vasospastik vasokonstriksi belum dikonfirmasi  sebagai monoterapi atau kombinasi dengan obat antiangina lain pada pasien dengan angina yang refrakter terhadap nitrat dan atau penyekat dosis memadai  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 amlodipine diindikasikan untuk pengobatan lini pertama hipertensi dan dapat digunakan sebagai agen tunggal untuk mengontrol tekanan darah pada sebagian besar pasien  pasien yang tidak cukup terkontrol dengan obat antihipertensi tunggal  selain amlodipin  dapat memperoleh manfaat dari penambahan amlodipin  yang telah digunakan dalam kombinasi dengan diuretik thiazide  blocker  adrenoceptor blocking agent  atau ace inhibitor  pengobatan lini pertama iskemia miokard baik karena obstruksi tetap  angina stabil  dan atau vasospasme vasokonstriksi  angina prinzmetal atau varian  atau pembuluh darah koroner  dapat digunakan jika presentasi klinis menunjukkan kemungkinan vasospastik vasokonstriksi belum dikonfirmasi  sebagai monoterapi atau kombinasi dengan obat antiangina lain pada pasien dengan angina yang refrakter terhadap nitrat dan atau penyekat dosis memadai  "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
 dewasa  
 hipertensi dan angina  dosis awal 1 x sehari 5 mg  dapat ditingkatkan hingga dosis max 10 mg  
 
 anak  usia 6 17 tahun  
dosis awal 1 x sehari 2 5 mg   dapat ditingkatkan menjadi 5 mg sekali sehari setelah interval 4 minggu sesuai dengan respons klinis 

lansia   
dosis awal 2 5 mg sekali sehari  ", dapat dikonsumsi sebelum atau sesudah makan  
captopril 12 5 mg 10 tablet,hipertensi, captopril 12 5 mg tablet adalah obat antihipertensi yang termasuk golongan ace inhibitor  obat ini bekerja dengan menghambat perubahan angiotensin 1 menjadi angiotensin 2 sehingga terjadi vasodilatasi dan penurunan sekresi aldosteron  vasodilatasi secara langsung akan menurunkan tekanan darah sedangkan berkurangnya aldosteron akan emnyebabkan ekskresi air dan natrium dan retensi kalium  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
hipertensi  gagal jantung pasien dengan tekanan darah normal "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
awal   3 kali sehari 12 5 mg 
ditingkatkan menjadi 25 50 mg 2 3 hari  hipertensi berat  s d 450 mg hari 
kategori kehamilan  d ", diminum saat perut kosong  1 jam sebelum makan atau 2 jam setelah makan  
captopril 25 mg 10 tablet,hipertensi, captopril 25 mg tablet adalah obat antihipertensi yang termasuk golongan ace inhibitor  obat ini bekerja dengan menghambat perubahan angiotensin 1 menjadi angiotensin 2 sehingga terjadi vasodilatasi dan penurunan sekresi aldosteron  vasodilatasi secara langsung akan menurunkan tekanan darah sedangkan berkurangnya aldosteron akan emnyebabkan ekskresi air dan natrium dan retensi kalium  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
hipertensi  gagal jantung pasien dengan tekanan darah normal "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
awal   3 kali sehari 12 5 mg 
ditingkatkan menjadi 25 50 mg 2 3 hari  hipertensi berat  s d 450 mg hari 
kategori kehamilan  d ", diminum saat perut kosong  1 jam sebelum makan atau 2 jam setelah makan  
